method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,n,runtime_ms_mean,runtime_ms_std,air_move_distance_mean,air_move_distance_std,travel_mode_cost_mean,travel_mode_cost_std,hard_penalty_mean,stability_penalty_mean,safe_lift_count_mean,detour_count_mean,rectangle_count_mean
greedy,all_edges,1,0.75,0.0,1.0,3,9.759208333333486,11.422432152923706,1676.5666024300033,2333.9221093599585,1759.8999357633365,2451.7731297163205,0.0,2.6666666666666665,0.3333333333333333,10,12.666666666666666
path_distance_local_search,all_edges,1,0.75,0.0,1.0,3,273.7688053333332,198.20973422766787,1609.73791273258,2239.412166474084,1693.0712460659133,2357.263177605066,0.0,2.6666666666666665,0.3333333333333333,10,12.666666666666666
process_aware_beam,all_edges,1,0.75,0.0,1.0,3,1352.0450970000002,1399.2734364518844,2730.820852165526,3764.2078818654336,2814.1541854988595,3882.0586970971954,0.0,0.0,0.3333333333333333,10,12.666666666666666
topology,all_edges,1,0.75,0.0,1.0,3,11.308833333333537,12.427915632123316,1266.066201948096,1629.9283848240916,1349.3995352814293,1747.7771245485687,0.0,2.0,0.3333333333333333,5.333333333333333,12.666666666666666
topology_local_search_process_aware,all_edges,1,0.75,0.0,1.0,3,238.2411946666663,76.36747979745878,4121.856685873685,5749.426516410759,4288.523352540351,5985.128769095398,0.0,0.0,0.6666666666666666,8.666666666666666,12.666666666666666
topology_process_aware,all_edges,1,0.75,0.0,1.0,3,189.16002766666665,209.30243498925478,4124.523352540351,5747.5426789658495,4291.190019207018,5983.244861502099,0.0,0.0,0.6666666666666666,13.666666666666666,12.666666666666666
