method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,n,runtime_ms_mean,runtime_ms_std,air_move_distance_mean,air_move_distance_std,travel_mode_cost_mean,travel_mode_cost_std,hard_penalty_mean,stability_penalty_mean,safe_lift_count_mean,detour_count_mean,rectangle_count_mean
greedy,all_edges,1,0.75,0.0,1.0,27,5.262955222222088,5.219473664603609,3065.1791470341327,2861.0257764798685,3222.5865544415406,2994.790223718789,0.0,2.925925925925926,0.6296296296296297,12.962962962962964,15.25925925925926
path_distance_local_search,all_edges,1,0.75,0.0,1.0,27,171.72180244444422,118.92704714937247,3057.7537370677524,2856.3099551497435,3215.16114447516,2990.0554299824,0.0,2.925925925925926,0.6296296296296297,12.962962962962964,15.25925925925926
process_aware_beam,all_edges,1,0.75,0.0,1.0,27,434.3302608518521,447.6110654138167,4985.877696467232,4690.150996805661,5078.4702890598255,4777.288423139283,0.0,0.0,0.37037037037037035,15.37037037037037,15.25925925925926
topology_process_aware,all_edges,1,0.75,0.0,1.0,27,208.91268051851864,296.9320192120806,5842.066132242812,5438.2141168155795,5971.695761872442,5569.8687934886,0.0,0.0,0.5185185185185185,17.814814814814813,15.25925925925926
