archive,case_name,placement_method,seed,placements_member,board_id,strategy,gate_enabled,min_travel_saving_per_extra_event,min_travel_saving_ratio_per_extra_event,min_machining_saving,fallback_triggered,selected_source,estimated_runtime_ms,topology_runtime_ms,beam_runtime_ms,polish_runtime_ms,fallback_beam_runtime_ms,fallback_polish_runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,baseline_tool_event_count,target_tool_event_count,tool_event_delta,pierce_delta,lift_delta,safe_lift_delta,baseline_travel_mode_cost,target_travel_mode_cost,travel_mode_cost_delta,travel_mode_cost_reduction_pct,baseline_machining_cost,target_machining_cost,machining_cost_delta,machining_cost_reduction_pct,baseline_detour_count,target_detour_count,detour_delta,hard_penalty,stability_penalty,air_move_distance,cutting_length
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1004,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,690.9095020000038,78.56679200000372,229.4564589999979,30.90504200000055,324.8949170000017,27.0862919999999,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1004,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1004/placements.csv,149,no_gate,False,100.0,0.02,1e-09,True,topology,657.3846659999987,73.78166600000213,220.98504199999525,52.84062500000175,261.78404200000216,47.993290999997384,21,021_050,166,53,83,49,52,3,1,0,2,9259.3008055928,8460.997462486337,-798.3033431064632,8.621637420228017,27562.3008055928,26763.99746248634,-798.3033431064614,2.8963595918105423,51,8,-43,0.0,0.0,7960.997462486337,18303.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1004,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1004/placements.csv,149,fixed_100,True,100.0,0.0,1e-09,True,topology,657.3846659999987,73.78166600000213,220.98504199999525,52.84062500000175,261.78404200000216,47.993290999997384,21,021_050,166,53,83,49,52,3,1,0,2,9259.3008055928,8460.997462486337,-798.3033431064632,8.621637420228017,27562.3008055928,26763.99746248634,-798.3033431064614,2.8963595918105423,51,8,-43,0.0,0.0,7960.997462486337,18303.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1004,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1004/placements.csv,149,current,True,100.0,0.02,1e-09,True,topology,657.3846659999987,73.78166600000213,220.98504199999525,52.84062500000175,261.78404200000216,47.993290999997384,21,021_050,166,53,83,49,52,3,1,0,2,9259.3008055928,8460.997462486337,-798.3033431064632,8.621637420228017,27562.3008055928,26763.99746248634,-798.3033431064614,2.8963595918105423,51,8,-43,0.0,0.0,7960.997462486337,18303.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1003/placements.csv,149,no_gate,False,100.0,0.02,1e-09,True,polished,683.5354169999946,76.40783299999754,228.06012499999895,52.81795900000219,277.73095799999936,48.5185419999965,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1003/placements.csv,149,fixed_100,True,100.0,0.0,1e-09,True,polished,683.5354169999946,76.40783299999754,228.06012499999895,52.81795900000219,277.73095799999936,48.5185419999965,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1003/placements.csv,150,no_gate,False,100.0,0.02,1e-09,True,topology,705.3962499999926,79.13445799999863,231.6860829999996,31.731166999996674,335.21499999999804,27.629541999999674,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1003/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,705.3962499999926,79.13445799999863,231.6860829999996,31.731166999996674,335.21499999999804,27.629541999999674,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,149,no_gate,False,100.0,0.02,1e-09,True,polished,684.9950410000006,77.09266700000228,228.45929100000006,52.91833399999746,278.0737909999971,48.45095800000365,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,149,fixed_100,True,100.0,0.0,1e-09,True,polished,684.9950410000006,77.09266700000228,228.45929100000006,52.91833399999746,278.0737909999971,48.45095800000365,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,no_gate,False,100.0,0.02,1e-09,True,topology,707.2427069999918,78.88099999999554,238.79633300000336,31.37120799999593,331.2768329999969,26.9173330000001,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1003,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,707.2427069999918,78.88099999999554,238.79633300000336,31.37120799999593,331.2768329999969,26.9173330000001,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1002/placements.csv,149,no_gate,False,100.0,0.02,1e-09,True,polished,684.7225839999993,76.72708400000516,228.6083750000003,52.82624999999541,278.15433299999626,48.40654200000216,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1002/placements.csv,149,fixed_100,True,100.0,0.0,1e-09,True,polished,684.7225839999993,76.72708400000516,228.6083750000003,52.82624999999541,278.15433299999626,48.40654200000216,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1002/placements.csv,150,no_gate,False,100.0,0.02,1e-09,True,topology,700.0294159999996,78.51183300000031,229.80066699999924,31.344500000002995,333.24387500000086,27.128540999996176,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1002/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,700.0294159999996,78.51183300000031,229.80066699999924,31.344500000002995,333.24387500000086,27.128540999996176,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1002/placements.csv,149,no_gate,False,100.0,0.02,1e-09,True,polished,697.9054990000079,77.30129100000482,237.68320799999998,53.231666999998595,281.0768330000002,48.61250000000439,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1002/placements.csv,149,fixed_100,True,100.0,0.0,1e-09,True,polished,697.9054990000079,77.30129100000482,237.68320799999998,53.231666999998595,281.0768330000002,48.61250000000439,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1002/placements.csv,150,no_gate,False,100.0,0.02,1e-09,True,topology,694.9501239999947,79.28633299999888,231.3628329999986,31.61220799999853,325.7485829999993,26.94016699999935,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,rh_mcts_prefix_beam,seed_1002,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/rh_mcts_prefix_beam/seed_1002/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,694.9501239999947,79.28633299999888,231.3628329999986,31.61220799999853,325.7485829999993,26.94016699999935,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1001,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1001/placements.csv,149,no_gate,False,100.0,0.02,1e-09,True,polished,685.2307079999989,76.87645800000098,229.2449999999988,52.99208299999236,277.39887500000293,48.71829200000377,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1001,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1001/placements.csv,149,fixed_100,True,100.0,0.0,1e-09,True,polished,685.2307079999989,76.87645800000098,229.2449999999988,52.99208299999236,277.39887500000293,48.71829200000377,21,021_050,165,54,128,51,54,3,2,1,0,9188.068116717403,8664.654765012876,-523.4133517045266,5.6966638150210525,27544.068116717404,27020.654765012878,-523.4133517045266,1.900276130187355,52,52,0,0.0,0.0,8664.654765012876,18356.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1001,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1001/placements.csv,150,no_gate,False,100.0,0.02,1e-09,True,topology,709.7856660000161,78.34300000000383,239.47825000000478,31.156250000009322,333.7274579999985,27.08070799999973,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
strong_baseline_overnight_20260407_001243.zip,exp_strong_repeat_ind_5seed_300s__data6,baseline_pilot,seed_1001,strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1001/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,709.7856660000161,78.34300000000383,239.47825000000478,31.156250000009322,333.7274579999985,27.08070799999973,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
