beam_width,candidate_pool_size,max_expansions_per_node,max_layer_expansions,layer_multiplier,unstable_layer_expansion_multiplier,unstable_layer_expansion_bonus,diversity_bucket_limit,min_expansions_per_parent,unstable_min_expansions_per_parent,n,runtime_ms_mean,runtime_ms_std,expanded_nodes_mean,air_move_distance_mean,travel_mode_cost_mean,hard_penalty_mean,stability_penalty_mean,safe_lift_count_mean,detour_count_mean,rectangle_count_mean
8,24,48,96,12,1.0,0,1,0,2,3,1049.3927500000004,1176.7894484405379,3128.6666666666665,2723.473997486466,2723.473997486466,0.0,0.0,0,7,12.666666666666666
8,24,48,96,12,1.5,0,1,0,2,3,925.0134856666665,995.3923813329717,3226,2950.8268312085197,2950.8268312085197,0.0,0.0,0,12.333333333333334,12.666666666666666
8,24,48,96,12,2.0,0,1,0,2,3,1197.048555666667,1385.7957780025583,3206,3391.725564209624,3475.0588975429573,0.0,0.0,0.3333333333333333,13.666666666666666,12.666666666666666
