archive,case_name,placement_method,seed,placements_member,board_id,method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,runtime_ms,rectangle_count,candidate_unit_count,selected_unit_count,action_count,air_move_distance,travel_mode_cost,hard_penalty,stability_penalty,safe_lift_count,detour_count
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,path_distance_local_search,all_edges,1,0.75,0.0,0.0,282.43683299999935,20,154,53,94,4776.741602242741,5026.741602242741,0.0,28.0,1,25
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology,all_edges,1,0.75,0.0,0.0,8.068166000000154,20,154,53,85,3571.082893254711,3821.082893254711,0.0,29.0,1,16
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_process_aware,all_edges,1,0.75,0.0,0.0,395.53920799999975,20,154,53,127,13576.978025062326,13576.978025062326,0.0,4.0,0,42
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_local_search_process_aware,all_edges,1,0.75,0.0,0.0,800.9141660000001,20,154,53,125,13656.699203969987,13656.699203969987,0.0,4.0,0,42
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,path_distance_local_search,all_edges,1,0.75,0.0,1.0,281.4069589999999,20,154,53,94,4776.741602242741,5026.741602242741,0.0,4.0,1,25
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology,all_edges,1,0.75,0.0,1.0,8.076916000000267,20,154,53,85,3571.082893254711,3821.082893254711,0.0,4.0,1,16
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_process_aware,all_edges,1,0.75,0.0,1.0,459.9484999999994,20,154,53,89,12252.773364345718,12752.773364345718,0.0,0.0,2,9
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_local_search_process_aware,all_edges,1,0.75,0.0,1.0,304.26054199999976,20,154,53,89,12252.773364345718,12752.773364345718,0.0,0.0,2,9
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,path_distance_local_search,all_edges,1,0.0,0.0,0.0,131.5375829999992,9,51,28,40,22.23606797749979,22.23606797749979,0.0,0.0,0,5
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology,all_edges,1,0.0,0.0,0.0,2.4269579999991464,9,51,28,41,100.39164646293858,100.39164646293858,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_process_aware,all_edges,1,0.0,0.0,0.0,45.98079199999994,9,51,28,36,36.16227766016838,36.16227766016838,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_local_search_process_aware,all_edges,1,0.0,0.0,0.0,135.7689999999998,9,51,28,36,36.16227766016838,36.16227766016838,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,path_distance_local_search,all_edges,1,0.0,0.0,1.0,71.07654199999925,9,51,28,40,22.23606797749979,22.23606797749979,0.0,0.0,0,5
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology,all_edges,1,0.0,0.0,1.0,2.3967499999999475,9,51,28,41,100.39164646293858,100.39164646293858,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_process_aware,all_edges,1,0.0,0.0,1.0,24.54066699999924,9,51,28,36,36.16227766016838,36.16227766016838,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_local_search_process_aware,all_edges,1,0.0,0.0,1.0,91.33783299999988,9,51,28,36,36.16227766016838,36.16227766016838,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,path_distance_local_search,all_edges,1,0.75,0.0,0.0,72.62816600000033,9,51,28,40,22.23606797749979,22.23606797749979,0.0,10.0,0,5
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology,all_edges,1,0.75,0.0,0.0,2.4787090000000234,9,51,28,41,100.39164646293858,100.39164646293858,0.0,15.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_process_aware,all_edges,1,0.75,0.0,0.0,18.070500000000322,9,51,28,53,105.88751310231714,105.88751310231714,0.0,1.0,0,11
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_local_search_process_aware,all_edges,1,0.75,0.0,0.0,201.7323329999998,9,51,28,53,105.79728017892171,105.79728017892171,0.0,1.0,0,11
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,path_distance_local_search,all_edges,1,0.75,0.0,1.0,73.07087499999997,9,51,28,40,22.23606797749979,22.23606797749979,0.0,2.0,0,5
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology,all_edges,1,0.75,0.0,1.0,2.488458999999388,9,51,28,41,100.39164646293858,100.39164646293858,0.0,0.0,0,0
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_process_aware,all_edges,1,0.75,0.0,1.0,27.20775000000053,9,51,28,48,54.56062529783655,54.56062529783655,0.0,0.0,0,12
strong_baseline_overnight_20260407_001243.zip,exp_strong_full_beam_pub_1seed_300s__ngcut9,baseline_full_beam,seed_1000,strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv,1,topology_local_search_process_aware,all_edges,1,0.75,0.0,1.0,131.128833,9,51,28,48,54.56062529783655,54.56062529783655,0.0,0.0,0,12
