archive,case_name,placement_method,seed,placements_member,board_id,method,variant,planner_kind,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,use_single_edge_units_only,disable_stability_guidance,disable_adjacency_guidance,disable_detour_operator,disable_safe_travel_modes,evaluate_with_planning_tool,runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,primitive_unit_count,relation_unit_count,selected_single_edge_count,selected_shared_edge_count,selected_near_shared_channel_count,selected_collinear_chain_count,air_move_distance,cutting_length,pierce_count,lift_count,collision_penalty,boundary_penalty,hard_penalty,stability_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,machining_cost,planning_air_move_distance,planning_travel_mode_cost,planning_machining_cost,planning_hard_penalty,planning_stability_penalty,planning_safe_lift_count,planning_detour_count
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,no_adjacency_support_guidance,no_adjacency_support_guidance,process_aware_beam,all_edges,1,0.75,0.0,1.0,False,False,True,False,False,False,299.090584,17,000_020,109,46,90,68,41,13,26,0,7,12905.923300217193,15766.0,29,30,0.0,0.0,0.0,0.0,0,0.0,0,0.0,12905.923300217193,28671.923300217193,12905.923300217193,12905.923300217193,28671.923300217193,0.0,0.0,0,17
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,topology_no_beam,topology_no_beam,topology_process_aware,all_edges,1,0.75,0.0,1.0,False,False,False,False,False,False,110.38716599999975,17,000_020,109,46,86,68,41,13,26,0,7,9575.644792525869,15766.0,27,28,0.0,0.0,0.0,0.0,2,2233.267512374868,0,0.0,10075.644792525869,25841.64479252587,9575.644792525869,10075.644792525869,25841.64479252587,0.0,0.0,2,15
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,path_distance_baseline,path_distance_baseline,path_distance_local_search,all_edges,1,0.75,0.0,1.0,False,False,False,False,False,False,158.92562499999974,17,000_020,109,46,66,68,41,13,26,0,7,4018.7101434127044,15766.0,20,21,0.0,0.0,0.0,5.0,1,803.7617806290617,0,0.0,4268.710143412704,20034.710143412703,4018.7101434127044,4268.710143412704,20034.710143412703,0.0,5.0,1,0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,no_detour_operator,no_detour_operator,process_aware_beam,all_edges,1,0.75,0.0,1.0,False,False,False,True,False,True,116.62120799999975,17,000_020,109,46,70,68,41,13,26,0,7,8506.188647402909,15766.0,24,25,0.0,0.0,0.0,0.0,1,481.5080477001396,0,0.0,8756.188647402909,24522.18864740291,8506.188647402909,8756.188647402909,24522.18864740291,0.0,0.0,1,0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,no_safe_travel_modes,no_safe_travel_modes,process_aware_beam,all_edges,1,0.75,0.0,1.0,False,False,False,True,True,True,115.83166600000006,17,000_020,109,46,68,68,41,13,26,0,7,8393.443437292848,15766.0,22,23,0.0,0.0,0.0,0.0,0,0.0,0,0.0,8393.443437292848,24159.443437292848,8393.443437292848,8393.443437292848,24159.443437292848,0.0,0.0,0,0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,full_process_aware_beam,full_process_aware_beam,process_aware_beam,all_edges,1,0.75,0.0,1.0,False,False,False,False,False,False,537.2045420000004,16,000_020,100,43,75,64,36,15,23,0,5,7914.267612566166,16737.0,25,25,0.0,0.0,0.0,0.0,2,2725.425965532947,0,0.0,8414.267612566167,25151.267612566167,7914.267612566166,8414.267612566167,25151.267612566167,0.0,0.0,2,10
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,single_edges_only,single_edges_only,process_aware_beam,all_edges,1,0.75,0.0,1.0,True,False,False,False,False,False,800.527958,16,000_020,64,64,111,64,0,64,0,0,0,7386.822060976245,26766.0,17,17,0.0,0.0,0.0,0.0,1,1590.7706465735405,0,0.0,7636.822060976245,34402.82206097624,7386.822060976245,7636.822060976245,34402.82206097624,0.0,0.0,1,35
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,no_stability_guidance,no_stability_guidance,process_aware_beam,all_edges,1,0.75,0.0,1.0,False,True,False,False,False,False,519.8910830000001,16,000_020,100,43,81,64,36,15,23,0,5,5625.72461069586,16737.0,18,18,0.0,0.0,0.0,7.0,1,1036.2500904704423,0,0.0,5875.72461069586,22612.72461069586,5625.72461069586,5875.72461069586,22612.72461069586,0.0,0.0,1,23
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,no_adjacency_support_guidance,no_adjacency_support_guidance,process_aware_beam,all_edges,1,0.75,0.0,1.0,False,False,True,False,False,False,281.2508330000005,16,000_020,100,43,88,64,36,15,23,0,5,11569.047783797638,16737.0,26,26,0.0,0.0,0.0,1.0,0,0.0,0,0.0,11569.047783797638,28306.047783797636,11569.047783797638,11569.047783797638,28306.047783797636,0.0,0.0,0,21
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,topology_no_beam,topology_no_beam,topology_process_aware,all_edges,1,0.75,0.0,1.0,False,False,False,False,False,False,117.28295800000055,16,000_020,100,43,82,64,36,15,23,0,5,6837.295103525478,16737.0,25,25,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6837.295103525478,23574.295103525477,6837.295103525478,6837.295103525478,23574.295103525477,0.0,0.0,0,17
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,path_distance_baseline,path_distance_baseline,path_distance_local_search,all_edges,1,0.75,0.0,1.0,False,False,False,False,False,False,157.3230839999997,16,000_020,100,43,67,64,36,15,23,0,5,4836.44110765516,16737.0,18,18,0.0,0.0,0.0,5.0,2,1323.9152092568097,0,0.0,5336.44110765516,22073.44110765516,4836.44110765516,5336.44110765516,22073.44110765516,0.0,5.0,2,8
