scenario,size,method,repeat,runtime_ms,rectangle_count,candidate_unit_count,selected_unit_count,action_count,air_move_distance,cutting_length,pierce_count,lift_count,stability_penalty,hard_penalty
clustered,10,greedy,0,1.0601669999999939,10,73,29,54,622.9182184087697,1956.9330237798692,26,26,8.0,4.0
clustered,10,topology,0,4.214542000000002,10,73,29,54,1010.8744528032332,1956.9330237798688,26,26,9.0,8.0
clustered,10,topology_local_search,0,78.988458,10,73,29,54,1377.0468852252689,1956.9330237798688,26,26,8.0,8.0
clustered,20,greedy,0,5.012125000000006,20,154,54,103,1320.3608409602143,2972.346961778828,48,50,18.0,9.0
clustered,20,topology,0,13.743333999999995,20,154,54,103,1781.199793917571,2972.346961778827,50,50,18.0,14.0
clustered,20,topology_local_search,0,30.598249999999993,20,154,54,103,1866.4606728346787,2972.346961778827,49,49,18.0,14.0
