method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,n,runtime_ms_mean,runtime_ms_std,air_move_distance_mean,air_move_distance_std,travel_mode_cost_mean,travel_mode_cost_std,hard_penalty_mean,stability_penalty_mean,safe_lift_count_mean,detour_count_mean,rectangle_count_mean
process_aware_beam,all_edges,1,0.75,0.0,1.0,3,283.3599723333333,210.2977311277358,2418.6878920584795,3341.3438791621566,2418.6878920584795,3341.3438791621566,0.0,0.0,0,7.333333333333333,12.666666666666666
topology_local_search_process_aware,all_edges,1,0.75,0.0,1.0,3,194.38427766666672,69.69255004465884,4121.856685873685,5749.426516410759,4288.523352540351,5985.128769095398,0.0,0.0,0.6666666666666666,8.666666666666666,12.666666666666666
topology_process_aware,all_edges,1,0.75,0.0,1.0,3,95.24602833333331,90.12060206057689,4124.523352540351,5747.5426789658495,4291.190019207018,5983.244861502099,0.0,0.0,0.6666666666666666,13.666666666666666,12.666666666666666
