archive,case_name,placement_method,seed,placements_member,board_id,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,method,runtime_ms,rectangle_count,candidate_unit_count,selected_unit_count,action_count,air_move_distance,cutting_length,pierce_count,lift_count,collision_penalty,boundary_penalty,stability_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,hard_penalty
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,process_aware_beam,1513.9227910000002,22,178,54,100,9487.932688012961,20146.0,19,20,0.0,0.0,0.0,0,0.0,31,2732.0,9487.932688012961,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,topology_process_aware,198.4317499999999,22,178,54,98,12803.007600346884,20146.0,28,30,0.0,0.0,0.0,1,2430.2528675016515,17,1174.0,13053.007600346884,0.0
