archive,case_name,placement_method,seed,placements_member,board_id,strategy,gate_enabled,min_travel_saving_per_extra_event,min_travel_saving_ratio_per_extra_event,min_machining_saving,fallback_triggered,selected_source,estimated_runtime_ms,topology_runtime_ms,beam_runtime_ms,polish_runtime_ms,fallback_beam_runtime_ms,fallback_polish_runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,baseline_tool_event_count,target_tool_event_count,tool_event_delta,pierce_delta,lift_delta,safe_lift_delta,baseline_travel_mode_cost,target_travel_mode_cost,travel_mode_cost_delta,travel_mode_cost_reduction_pct,baseline_machining_cost,target_machining_cost,machining_cost_delta,machining_cost_reduction_pct,baseline_detour_count,target_detour_count,detour_delta,hard_penalty,stability_penalty,air_move_distance,cutting_length
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,149,current,True,100.0,0.02,1e-09,True,beam,688.5512509999994,77.22495799999996,231.25345899999994,52.9867089999998,278.4395829999999,48.64654199999974,21,021_050,165,54,127,51,51,0,0,0,0,9188.068116717403,9188.068116717403,0.0,0.0,27544.068116717404,27544.068116717404,0.0,0.0,52,52,0,0.0,0.0,9188.068116717403,18356.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,149,strict,True,200.0,0.05,1e-09,True,beam,688.5512509999994,77.22495799999996,231.25345899999994,52.9867089999998,278.4395829999999,48.64654199999974,21,021_050,165,54,127,51,51,0,0,0,0,9188.068116717403,9188.068116717403,0.0,0.0,27544.068116717404,27544.068116717404,0.0,0.0,52,52,0,0.0,0.0,9188.068116717403,18356.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,no_gate,False,100.0,0.02,1e-09,True,topology,707.7565830000001,78.96895800000037,231.58708299999998,31.564332999999944,338.06274999999977,27.573459000000078,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,fixed_100,True,100.0,0.0,1e-09,True,topology,707.7565830000001,78.96895800000037,231.58708299999998,31.564332999999944,338.06274999999977,27.573459000000078,21,021_050,159,54,113,61,64,3,2,1,0,11856.63226352017,9714.957228779596,-2141.675034740574,18.063097405238427,29238.632263520172,27096.957228779596,-2141.675034740576,7.324812650052222,17,31,14,0.0,0.0,9714.957228779596,17382.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,current,True,100.0,0.02,1e-09,True,fallback_polished,707.7565830000001,78.96895800000037,231.58708299999998,31.564332999999944,338.06274999999977,27.573459000000078,21,021_050,159,54,118,61,55,-6,-4,-3,1,11856.63226352017,10859.666186113207,-996.9660774069634,8.408509728975684,29238.632263520172,28241.66618611321,-996.9660774069634,3.409756203441967,17,42,25,0.0,0.0,10609.666186113207,17382.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,strict,True,200.0,0.05,1e-09,True,fallback_polished,707.7565830000001,78.96895800000037,231.58708299999998,31.564332999999944,338.06274999999977,27.573459000000078,21,021_050,159,54,118,61,55,-6,-4,-3,1,11856.63226352017,10859.666186113207,-996.9660774069634,8.408509728975684,29238.632263520172,28241.66618611321,-996.9660774069634,3.409756203441967,17,42,25,0.0,0.0,10609.666186113207,17382.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,no_gate,False,100.0,0.02,1e-09,True,beam,607.4307929999993,75.53604199999997,198.07716700000012,24.022749999999427,287.22370900000004,22.571124999999803,22,021_050,178,54,89,37,37,0,0,0,0,7465.6199279295215,7465.6199279295215,0.0,0.0,27611.61992792952,27611.61992792952,0.0,0.0,19,19,0,0.0,0.0,7465.6199279295215,20146.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,fixed_100,True,100.0,0.0,1e-09,True,beam,607.4307929999993,75.53604199999997,198.07716700000012,24.022749999999427,287.22370900000004,22.571124999999803,22,021_050,178,54,89,37,37,0,0,0,0,7465.6199279295215,7465.6199279295215,0.0,0.0,27611.61992792952,27611.61992792952,0.0,0.0,19,19,0,0.0,0.0,7465.6199279295215,20146.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,current,True,100.0,0.02,1e-09,True,beam,607.4307929999993,75.53604199999997,198.07716700000012,24.022749999999427,287.22370900000004,22.571124999999803,22,021_050,178,54,89,37,37,0,0,0,0,7465.6199279295215,7465.6199279295215,0.0,0.0,27611.61992792952,27611.61992792952,0.0,0.0,19,19,0,0.0,0.0,7465.6199279295215,20146.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,strict,True,200.0,0.05,1e-09,True,beam,607.4307929999993,75.53604199999997,198.07716700000012,24.022749999999427,287.22370900000004,22.571124999999803,22,021_050,178,54,89,37,37,0,0,0,0,7465.6199279295215,7465.6199279295215,0.0,0.0,27611.61992792952,27611.61992792952,0.0,0.0,19,19,0,0.0,0.0,7465.6199279295215,20146.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,no_gate,False,100.0,0.02,1e-09,False,polished,410.901707999999,78.76045799999964,282.6087079999997,49.53254199999968,0.0,0.0,20,000_020,154,53,76,48,46,-2,-1,-1,0,7144.060451415711,7018.362791597588,-125.69765981812361,1.759470831370339,25027.06045141571,24901.36279159759,-125.69765981812088,0.5022469980529036,10,0,-10,0.0,0.0,7018.362791597588,17883.0
