rectangle_count_bin,method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,n,runtime_ms_mean,runtime_ms_std,air_move_distance_mean,air_move_distance_std,travel_mode_cost_mean,travel_mode_cost_std,hard_penalty_mean,stability_penalty_mean,safe_lift_count_mean,detour_count_mean,rectangle_count_mean
000_020,greedy,all_edges,1,0.75,0.0,1.0,18,2.215062444444471,2.178996201334633,1504.8705452836484,2115.9141823367977,1602.0927675058706,2263.8037386481287,0.0,2.0,0.3888888888888889,5.333333333333333,9.833333333333334
000_020,path_distance_local_search,all_edges,1,0.75,0.0,1.0,18,105.31383783333311,71.96081704199294,1493.732430334078,2098.05881248855,1590.9546525563,2246.3664010714842,0.0,2.0,0.3888888888888889,5.333333333333333,9.833333333333334
000_020,process_aware_beam,all_edges,1,0.75,0.0,1.0,18,191.65077561111153,202.17111192503998,2377.0872620999917,3425.8073980485174,2446.531706544436,3536.3393906415527,0.0,0.0,0.2777777777777778,4.888888888888889,9.833333333333334
000_020,topology_process_aware,all_edges,1,0.75,0.0,1.0,18,57.40254633333335,66.07067416804692,3041.324905284241,4459.106474278528,3110.7693497286855,4586.122280200336,0.0,0.0,0.2777777777777778,9.5,9.833333333333334
021_050,greedy,all_edges,1,0.75,0.0,1.0,9,11.35874077777732,4.061374743438068,6185.796350535102,997.4177814934875,6463.57412831288,949.0469098141418,0.0,4.777777777777778,1.1111111111111112,28.22222222222222,26.11111111111111
021_050,path_distance_local_search,all_edges,1,0.75,0.0,1.0,9,304.5377316666664,74.92731591056308,6185.796350535102,997.4177814934875,6463.57412831288,949.0469098141418,0.0,4.777777777777778,1.1111111111111112,28.22222222222222,26.11111111111111
021_050,process_aware_beam,all_edges,1,0.75,0.0,1.0,9,919.6892313333332,407.38272583456114,10203.458565201714,1298.2724208683585,10342.347454090605,1376.0295233667764,0.0,0.0,0.5555555555555556,36.333333333333336,26.11111111111111
021_050,topology_process_aware,all_edges,1,0.75,0.0,1.0,9,511.9329488888892,343.5742708137102,11443.548586159955,1374.8995311581782,11693.548586159955,1376.9097203245105,0.0,0.0,1,34.44444444444444,26.11111111111111
