method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,n,runtime_ms_mean,runtime_ms_std,air_move_distance_mean,air_move_distance_std,travel_mode_cost_mean,travel_mode_cost_std,hard_penalty_mean,stability_penalty_mean,safe_lift_count_mean,detour_count_mean,rectangle_count_mean
greedy,all_edges,1,0.75,0.0,1.0,27,5.251516888888916,5.226352988642664,3065.1791470341327,2861.0257764798685,3222.5865544415406,2994.790223718789,0.0,2.925925925925926,0.6296296296296297,12.962962962962964,15.25925925925926
path_distance_local_search,all_edges,1,0.75,0.0,1.0,27,173.9881789629629,121.18882748516357,3057.7537370677524,2856.3099551497435,3215.16114447516,2990.0554299824,0.0,2.925925925925926,0.6296296296296297,12.962962962962964,15.25925925925926
process_aware_beam,all_edges,1,0.75,0.0,1.0,27,436.28820844444414,452.43945199481203,4977.812335769431,4685.54460019536,5070.404928362023,4772.115601672755,0.0,0.0,0.37037037037037035,15.37037037037037,15.25925925925926
topology,all_edges,1,0.75,0.0,1.0,27,10.301669740740774,11.056142808759995,3234.060808942483,2988.1709923537437,3391.4682163498906,3111.0345712895487,0.0,3.740740740740741,0.6296296296296297,19.25925925925926,15.25925925925926
topology_local_search,all_edges,1,0.75,0.0,1.0,27,162.21415755555606,184.19302663266865,4367.423811156646,3954.5902666668762,4580.386774119608,4150.588627522317,0.0,3.074074074074074,0.8518518518518519,20.074074074074073,15.25925925925926
topology_local_search_process_aware,all_edges,1,0.75,0.0,1.0,27,247.37418359259237,192.94219488108402,5844.740674338142,5441.612727086029,5965.111044708512,5566.666455040592,0.0,0.0,0.48148148148148145,16.88888888888889,15.25925925925926
topology_process_aware,all_edges,1,0.75,0.0,1.0,27,210.52382414814778,297.3972024361209,5842.066132242812,5438.2141168155795,5971.695761872442,5569.8687934886,0.0,0.0,0.5185185185185185,17.814814814814813,15.25925925925926
