archive,case_name,placement_method,seed,placements_member,board_id,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,method,topology_candidate_pool_size,beam_width,beam_candidate_pool_size,beam_max_expansions_per_node,beam_max_layer_expansions,beam_diversity_bucket_limit,beam_min_expansions_per_parent,beam_unstable_min_expansions_per_parent,beam_unstable_layer_expansion_multiplier,beam_unstable_layer_expansion_bonus,runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,air_move_distance,cutting_length,pierce_count,lift_count,collision_penalty,boundary_penalty,stability_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,hard_penalty
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,149,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,205.1396249999997,21,021_050,165,54,127,9188.068116717403,18356.0,25,26,0.0,0.0,0.0,0,0.0,52,2936.0,9188.068116717403,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,149,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,544.3202090000003,21,021_050,165,54,127,9188.068116717403,18356.0,25,26,0.0,0.0,0.0,0,0.0,52,2936.0,9188.068116717403,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,79.3618330000001,21,021_050,159,54,113,9714.957228779596,17382.0,32,32,0.0,0.0,0.0,0,0.0,31,1936.0,9714.957228779596,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,217.90533400000012,21,021_050,159,54,113,9714.957228779596,17382.0,32,32,0.0,0.0,0.0,0,0.0,31,1936.0,9714.957228779596,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,230.78016599999972,21,021_050,159,54,99,11856.63226352017,17382.0,30,31,0.0,0.0,0.0,0,0.0,17,2509.0,11856.63226352017,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,rh_mcts_prefix_beam,seed_1003,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/rh_mcts_prefix_beam/seed_1003/placements.csv,150,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,568.2574169999999,21,021_050,159,54,118,10609.666186113207,17382.0,26,28,0.0,0.0,0.0,1,829.6222031744328,42,3555.0,10859.666186113207,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,74.72783299999986,22,021_050,178,54,80,7278.773171017684,20146.0,19,20,0.0,0.0,0.0,2,1573.1209721431173,9,1040.0,7778.773171017684,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,193.18066700000003,22,021_050,178,54,80,7278.773171017684,20146.0,19,20,0.0,0.0,0.0,2,1573.1209721431173,9,1040.0,7778.773171017684,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,196.69512499999973,22,021_050,178,54,89,7465.6199279295215,20146.0,18,19,0.0,0.0,0.0,0,0.0,19,1458.0,7465.6199279295215,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,509.17241600000017,22,021_050,178,54,89,7465.6199279295215,20146.0,18,19,0.0,0.0,0.0,0,0.0,19,1458.0,7465.6199279295215,0.0
