action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
20,cut,low_clearance,1405.0,315.0,1157.0,315.0,248.0,shared_edge:2202:bottom|419:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,23,25
21,cut,low_clearance,1157.0,315.0,1094.0,315.0,63.0,shared_edge:2202:bottom|658:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,25,25
22,cut,low_clearance,1094.0,315.0,786.0,315.0,308.0,shared_edge:658:top|972:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,25,26
23,travel,low_clearance,786.0,315.0,773.0,315.0,13.0,shared_edge:658:left|868:right,,0.0,0.0,0.0,0,0.0,0,0.0,13.0,0.0,2,2,0,0,,,26,26
24,cut,low_clearance,773.0,315.0,773.0,5.0,310.0,shared_edge:658:left|868:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,26,28
25,cut,low_clearance,773.0,5.0,1541.0,5.0,768.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,28,30
26,cut,low_clearance,1541.0,5.0,2159.0,5.0,618.0,collinear_edge:1065:bottom|766:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,30,32
27,cut,low_clearance,2159.0,5.0,2159.0,387.0,382.0,single:766:right,766:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,32,33
28,cut,low_clearance,2159.0,387.0,2080.0,387.0,79.0,shared_edge:388:bottom|766:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,33,35
29,cut,low_clearance,2080.0,387.0,2080.0,751.0,364.0,shared_edge:388:left|784:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,35,37
30,cut,low_clearance,2080.0,751.0,2080.0,1115.0,364.0,shared_edge:1012:right|84:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,37,39
31,cut,low_clearance,2080.0,1115.0,2391.0,1115.0,311.0,single:84:top,84:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,39,40
32,travel,low_clearance,2391.0,1115.0,1850.0,5.0,1234.820229831047,collinear_edge:1065:bottom|419:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,1234.820229831047,0.0,2,2,0,0,,,40,40
33,cut,low_clearance,1850.0,5.0,1157.0,5.0,693.0,collinear_edge:1065:bottom|419:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,40,40
34,travel,low_clearance,1157.0,5.0,1094.0,315.0,316.33684578309874,shared_edge:2202:left|972:right,,0.0,0.0,0.0,0,0.0,0,0.0,316.33684578309885,0.0,2,2,0,0,,,40,40
35,cut,low_clearance,1094.0,315.0,1094.0,679.0,364.0,shared_edge:2202:left|972:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,40,42
36,travel,low_clearance,1094.0,679.0,1405.0,698.0,311.57984530453825,shared_edge:1289:top|785:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,311.57984530453814,0.0,2,2,0,0,,,42,42
37,cut,low_clearance,1405.0,698.0,1769.0,698.0,364.0,shared_edge:1289:top|785:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,42,44
38,cut,low_clearance,1769.0,698.0,1769.0,387.0,311.0,shared_edge:1289:right|784:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,44,46
39,cut,low_clearance,1769.0,387.0,1541.0,387.0,228.0,shared_edge:1065:top|1289:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,3,0,0,,,46,48
40,travel,low_clearance,1541.0,387.0,1541.0,315.0,72.0,shared_edge:1065:left|419:right,,0.0,0.0,0.0,0,0.0,0,0.0,72.0,0.0,3,3,0,0,,,48,48
41,cut,low_clearance,1541.0,315.0,1541.0,5.0,310.0,shared_edge:1065:left|419:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,3,0,0,,,48,50
42,travel,low_clearance,1541.0,5.0,1850.0,5.0,309.0,shared_edge:1065:right|766:left,,0.0,0.0,0.0,0,0.0,0,0.0,309.0,0.0,3,3,0,0,,,50,50
43,cut,low_clearance,1850.0,5.0,1850.0,387.0,382.0,shared_edge:1065:right|766:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,5,0,0,,,50,52
44,cut,low_clearance,1850.0,387.0,1769.0,387.0,81.0,shared_edge:1065:top|784:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,52,53
45,travel,low_clearance,1769.0,387.0,1769.0,751.0,364.0,shared_edge:1012:bottom|784:top,,0.0,0.0,0.0,0,0.0,0,0.0,364.0,0.0,5,5,0,0,,,53,53
46,cut,low_clearance,1769.0,751.0,2080.0,751.0,311.0,shared_edge:1012:bottom|784:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,6,0,0,,,53,55
47,travel,low_clearance,2080.0,751.0,755.0,994.3,1347.1525117817953,single:1980:top,,0.0,0.0,0.0,0,0.0,0,0.0,1347.1525117817955,0.0,6,6,0,0,,,55,55
48,cut,low_clearance,755.0,994.3,389.0,994.3,366.0,single:1980:top,1980:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,6,0,0,,,55,56
49,travel,low_clearance,389.0,994.3,1157.0,315.0,1025.3158001318423,shared_edge:419:left|658:right,,0.0,0.0,0.0,0,0.0,0,0.0,1025.3158001318425,0.0,6,6,0,0,,,56,56
50,cut,low_clearance,1157.0,315.0,1157.0,5.0,310.0,shared_edge:419:left|658:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,8,0,0,,,56,58
51,travel,low_clearance_detour,1157.0,5.0,1157.0,312.0,307.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,307.0,307.0,0.0,8,8,0,0,,,58,58
52,travel,low_clearance_detour,1157.0,312.0,1157.0,318.0,6.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,8,8,0,0,,,58,58
53,travel,low_clearance_detour,1157.0,318.0,1157.0,384.0,66.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,66.0,66.0,0.0,8,8,0,0,,,58,58
54,travel,low_clearance_detour,1157.0,384.0,1157.0,390.0,6.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,8,8,0,0,,,58,58
55,travel,low_clearance_detour,1157.0,390.0,1157.0,628.0,238.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,238.0,238.0,0.0,8,8,0,0,,,58,58
56,travel,low_clearance_detour,1157.0,628.0,1157.0,629.0,1.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,1.0,1.0,0.0,8,8,0,0,,,58,58
57,travel,low_clearance_detour,1157.0,629.0,1154.0,629.0,3.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,8,8,0,0,,,58,58
58,travel,low_clearance_detour,1154.0,629.0,1154.0,679.0,50.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,50.0,50.0,0.0,8,8,0,0,,,58,58
59,travel,low_clearance_detour,1154.0,679.0,1094.0,679.0,60.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,1,60.0,60.0,0.0,8,8,0,0,,,58,58
60,cut,low_clearance,1094.0,679.0,1405.0,679.0,311.0,shared_edge:2201:bottom|2202:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,9,0,1,,2201,58,60
61,travel,low_clearance,1405.0,679.0,1094.0,679.0,311.0,shared_edge:2201:left|972:right,,0.0,0.0,0.0,0,0.0,0,0.0,311.0,0.0,9,9,1,1,2201,2201,60,60
62,cut,low_clearance,1094.0,679.0,1094.0,685.3,6.2999999999999545,shared_edge:2201:left|972:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9,10,1,1,2201,972,60,61
63,travel,low_clearance,1094.0,685.3,1064.0,685.3,30.0,shared_edge:1229:bottom|972:top,,0.0,0.0,0.0,0,0.0,0,0.0,30.0,0.0,10,10,1,1,972,972,61,61
64,cut,low_clearance,1064.0,685.3,786.0,685.3,278.0,shared_edge:1229:bottom|972:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,11,1,1,972,1229,61,62
65,travel,low_clearance,786.0,685.3,755.0,1051.3,367.31049535781034,single:1229:top,,0.0,0.0,0.0,0,0.0,0,0.0,367.3104953578104,0.0,11,11,1,1,1229,1229,62,62
66,cut,low_clearance,755.0,1051.3,1064.0,1051.3,309.0,single:1229:top,1229:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,11,11,1,1,1229,1229,62,63
67,travel,low_clearance,1064.0,1051.3,755.0,994.3,314.21330334662787,shared_edge:1229:left|1980:right,,0.0,0.0,0.0,0,0.0,0,0.0,314.213303346628,0.0,11,11,1,1,1229,1229,63,63
68,cut,low_clearance,755.0,994.3,755.0,685.3,309.0,shared_edge:1229:left|1980:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,11,12,1,1,1229,1980,63,65
69,travel,low_clearance,755.0,685.3,389.0,685.3,366.0,shared_edge:1002:right|1980:left,,0.0,0.0,0.0,0,0.0,0,0.0,366.0,0.0,12,12,1,1,1980,1980,65,65
70,cut,low_clearance,389.0,685.3,389.0,935.0,249.70000000000005,shared_edge:1002:right|1980:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,13,1,1,1980,1002,65,66
71,cut,low_clearance,389.0,935.0,5.0,935.0,384.0,single:1002:top,1002:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,13,1,1,1002,1002,66,67
72,cut,low_clearance,5.0,935.0,5.0,315.0,620.0,collinear_edge:1002:left|1450:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,14,1,0,1002,,67,68
73,travel,safe_lift,5.0,315.0,1405.0,1009.0,1562.5735182704202,single:785:top,,1.0,0.0,0.0,1,1562.5735182704202,0,0.0,1812.5735182704193,0.0,14,14,0,0,,,68,68
74,cut,low_clearance,1405.0,1009.0,1769.0,1009.0,364.0,single:785:top,785:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,14,14,0,1,,785,68,69
75,travel,low_clearance,1769.0,1009.0,1769.0,751.0,258.0,shared_edge:784:left|785:right,,0.0,0.0,0.0,0,0.0,0,0.0,258.0,0.0,14,14,1,1,785,785,69,69
76,cut,low_clearance,1769.0,751.0,1769.0,698.0,53.0,shared_edge:784:left|785:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,14,15,1,0,785,,69,70
77,travel,low_clearance,1769.0,698.0,1769.0,751.0,53.0,shared_edge:1012:left|785:right,,0.0,0.0,0.0,0,0.0,0,0.0,53.0,0.0,15,15,0,0,,,70,70
78,cut,low_clearance,1769.0,751.0,1769.0,1009.0,258.0,shared_edge:1012:left|785:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,15,0,1,,1012,70,71
79,travel,low_clearance,1769.0,1009.0,1769.0,1124.0,115.0,single:1012:top,,0.0,0.0,0.0,0,0.0,0,0.0,115.0,0.0,15,15,1,1,1012,1012,71,71
80,cut,low_clearance,1769.0,1124.0,2080.0,1124.0,311.0,single:1012:top,1012:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,16,1,0,1012,,71,72
81,travel,low_clearance,2080.0,1124.0,2391.0,1115.0,311.13019782721193,collinear_edge:388:right|84:right,,0.0,0.0,0.0,0,0.0,0,0.0,311.1301978272113,0.0,16,16,0,0,,,72,72
82,cut,low_clearance,2391.0,1115.0,2391.0,387.0,728.0,collinear_edge:388:right|84:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,16,0,2,,388;84,72,74
83,travel,low_clearance,2391.0,387.0,2391.0,751.0,364.0,shared_edge:388:top|84:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,364.0,0.0,16,16,2,2,388;84,388;84,74,74
84,cut,low_clearance,2391.0,751.0,2080.0,751.0,311.0,shared_edge:388:top|84:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,18,2,0,388;84,,74,76
85,travel,safe_lift,2080.0,751.0,773.0,5.0,1504.9136187834833,collinear_edge:1926:bottom|868:bottom,,1.0,0.0,0.0,1,1504.9136187834833,0,0.0,1754.913618783483,0.0,18,18,0,0,,,76,76
86,cut,low_clearance,773.0,5.0,5.0,5.0,768.0,collinear_edge:1926:bottom|868:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18,18,0,2,,1926;868,76,78
87,travel,low_clearance,5.0,5.0,389.0,5.0,384.0,shared_edge:1926:right|868:left,,0.0,0.0,0.0,0,0.0,0,0.0,384.0,0.0,18,18,2,2,1926;868,1926;868,78,78
88,cut,low_clearance,389.0,5.0,389.0,315.0,310.0,shared_edge:1926:right|868:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18,20,2,0,1926;868,,78,80
