action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
64,travel,low_clearance,1541.0,315.0,1541.0,387.0,72.0,shared_edge:1065:top|1289:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,72.0,0.0,13,13,0,0,,,68,68
65,cut,low_clearance,1541.0,387.0,1769.0,387.0,228.0,shared_edge:1065:top|1289:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,14,0,0,,,68,69
66,travel,low_clearance_detour,1769.0,387.0,1766.0,387.0,3.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,14,14,0,0,,,69,69
67,travel,low_clearance_detour,1766.0,387.0,1544.0,387.0,222.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,222.0,222.0,0.0,14,14,0,0,,,69,69
68,travel,low_clearance_detour,1544.0,387.0,1541.0,387.0,3.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,14,14,0,0,,,69,69
69,travel,low_clearance_detour,1541.0,387.0,1541.0,384.0,3.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,14,14,0,0,,,69,69
70,travel,low_clearance_detour,1541.0,384.0,1541.0,318.0,66.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,66.0,66.0,0.0,14,14,0,0,,,69,69
71,travel,low_clearance_detour,1541.0,318.0,1541.0,312.0,6.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,14,14,0,0,,,69,69
72,travel,low_clearance_detour,1541.0,312.0,1541.0,5.0,307.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,1,307.0,307.0,0.0,14,14,0,0,,,69,69
73,cut,low_clearance,1541.0,5.0,773.0,5.0,768.0,collinear_edge:419:bottom|658:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,14,15,0,0,,,69,70
74,travel,safe_lift,773.0,5.0,786.0,685.3,680.4241985702741,shared_edge:1229:bottom|972:top,,1.0,0.0,0.0,1,680.4241985702741,0,0.0,930.4241985702743,0.0,15,15,0,0,,,70,70
75,cut,low_clearance,786.0,685.3,1064.0,685.3,278.0,shared_edge:1229:bottom|972:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,16,0,0,,,70,72
76,cut,low_clearance,1064.0,685.3,389.0,685.3,675.0,collinear_edge:1229:bottom|1980:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,16,0,1,,1980,72,73
77,travel,low_clearance,389.0,685.3,389.0,994.3,309.0,single:1980:top,,0.0,0.0,0.0,0,0.0,0,0.0,309.0,0.0,16,16,1,1,1980,1980,73,73
78,cut,low_clearance,389.0,994.3,755.0,994.3,366.0,single:1980:top,1980:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,16,1,1,1980,1980,73,74
79,cut,low_clearance,755.0,994.3,755.0,685.3,309.0,shared_edge:1229:left|1980:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,17,1,1,1980,1229,74,76
80,travel,low_clearance,755.0,685.3,1064.0,685.3,309.0,single:1229:right,,0.0,0.0,0.0,0,0.0,0,0.0,309.0,0.0,17,17,1,1,1229,1229,76,76
81,cut,low_clearance,1064.0,685.3,1064.0,1051.3,366.0,single:1229:right,1229:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,1,1,1229,1229,76,77
82,cut,low_clearance,1064.0,1051.3,755.0,1051.3,309.0,single:1229:top,1229:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,18,1,0,1229,,77,78
83,travel,low_clearance_detour,755.0,1051.3,758.0,1051.3,3.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,18,18,0,0,,,78,78
