action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
79,cut,low_clearance,2274.8,889.0,2414.8,889.0,140.0,collinear_edge:1460:top|2310:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,10,0,0,,,81,83
80,cut,low_clearance,2414.8,889.0,2414.8,5.0,884.0,single:2310:right,2310:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,10,0,0,,,83,84
81,cut,low_clearance,2414.8,5.0,2274.8,5.0,140.0,collinear_edge:1460:bottom|2310:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,10,0,0,,,84,86
82,travel,low_clearance,2274.8,5.0,2344.8,5.0,70.0,shared_edge:1460:right|2310:left,,0.0,0.0,0.0,0,0.0,0,0.0,70.0,0.0,10,10,0,0,,,86,86
83,cut,low_clearance,2344.8,5.0,2344.8,889.0,884.0,shared_edge:1460:right|2310:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,12,0,0,,,86,88
84,travel,low_clearance,2344.8,889.0,2301.8,929.5,59.06987387831466,single:507:right,,0.0,0.0,0.0,0,0.0,0,0.0,59.069873878314866,0.0,12,12,0,0,,,88,88
85,cut,low_clearance,2301.8,929.5,2301.8,1213.5,284.0,single:507:right,507:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,0,,,88,89
86,cut,low_clearance,2301.8,1213.5,1655.8,1213.5,646.0000000000002,collinear_edge:347:top|507:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,1,,507,89,90
87,travel,low_clearance,1655.8,1213.5,1978.8,929.5,430.09882585284976,shared_edge:2414:top|507:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,430.0988258528496,0.0,12,12,1,1,507,507,90,90
88,cut,low_clearance,1978.8,929.5,2274.8,929.5,296.0000000000002,shared_edge:2414:top|507:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,13,1,0,507,,90,91
89,travel,low_clearance,2274.8,929.5,1332.8,929.5,942.0000000000002,shared_edge:498:right|9:left,,0.0,0.0,0.0,0,0.0,0,0.0,942.0,0.0,13,13,0,0,,,91,91
90,cut,low_clearance,1332.8,929.5,1332.8,955.0,25.5,shared_edge:498:right|9:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,13,0,0,,,91,92
91,travel,low_clearance,1332.8,955.0,1598.8,929.5,267.21947908039937,shared_edge:1689:top|9:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,267.21947908039965,0.0,13,13,0,0,,,92,92
92,cut,low_clearance,1598.8,929.5,1655.8,929.5,57.0,shared_edge:1689:top|9:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,14,0,1,,9,92,94
