action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
127,travel,low_clearance_detour,1928.0,633.5,1928.0,631.0,2.5,single:1565:right,,0.0,0.0,0.0,0,0.0,1,2.5,2.5,0.0,23,23,0,0,,,108,108
128,travel,low_clearance_detour,1928.0,631.0,1928.0,629.0,2.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,2.0,2.0,0.0,23,23,0,0,,,108,108
129,travel,low_clearance_detour,1928.0,629.0,1928.0,329.0,300.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,300.0,300.0,0.0,23,23,0,0,,,108,108
130,travel,low_clearance_detour,1928.0,329.0,1928.0,323.0,6.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,23,23,0,0,,,108,108
131,travel,low_clearance_detour,1928.0,323.0,1928.0,320.0,3.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,23,23,0,0,,,108,108
132,travel,low_clearance_detour,1928.0,320.0,1928.0,319.0,1.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,1.0,1.0,0.0,23,23,0,0,,,108,108
133,travel,low_clearance_detour,1928.0,319.0,1928.0,316.0,3.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,23,23,0,0,,,108,108
134,travel,low_clearance_detour,1928.0,316.0,1931.0,316.0,3.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,23,23,0,0,,,108,108
135,travel,low_clearance_detour,1931.0,316.0,1933.8,316.0,2.7999999999999545,single:1565:right,,0.0,0.0,0.0,0,0.0,1,2.799999999999727,2.7999999999992724,0.0,23,23,0,0,,,108,108
136,travel,low_clearance_detour,1933.8,316.0,1939.8,316.0,6.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,23,23,0,0,,,108,108
137,travel,low_clearance_detour,1939.8,316.0,1940.5,316.0,0.7000000000000455,single:1565:right,,0.0,0.0,0.0,0,0.0,1,0.6999999999998181,0.7000000000007276,0.0,23,23,0,0,,,108,108
138,travel,low_clearance_detour,1940.5,316.0,1975.8,316.0,35.299999999999955,single:1565:right,,0.0,0.0,0.0,0,0.0,1,35.30000000000018,35.29999999999927,0.0,23,23,0,0,,,108,108
139,travel,low_clearance_detour,1975.8,316.0,1981.8,316.0,6.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,23,23,0,0,,,108,108
140,travel,low_clearance_detour,1981.8,316.0,2242.0,316.0,260.20000000000005,single:1565:right,,0.0,0.0,0.0,0,0.0,1,260.1999999999998,260.2000000000007,0.0,23,23,0,0,,,108,108
141,travel,low_clearance_detour,2242.0,316.0,2258.0,316.0,16.0,single:1565:right,,0.0,0.0,0.0,0,0.0,1,16.0,16.0,0.0,23,23,0,0,,,108,108
142,cut,low_clearance,2258.0,316.0,2258.0,5.0,311.0,single:1565:right,1565:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,23,23,0,1,,1565,108,109
143,cut,low_clearance,2258.0,5.0,1617.0,5.0,641.0,collinear_edge:1565:bottom|180:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,23,24,1,0,1565,,109,110
144,travel,safe_lift,1617.0,5.0,1002.8,655.0,894.2827517066399,shared_edge:2710:right|498:left,,1.0,0.0,0.0,1,894.2827517066399,0,0.0,1144.2827517066398,0.0,24,24,0,0,,,110,110
145,cut,low_clearance,1002.8,655.0,1002.8,948.0,293.0,shared_edge:2710:right|498:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,24,25,0,1,,2710,110,112
146,travel,low_clearance,1002.8,948.0,664.8,655.0,447.3175605763762,collinear_edge:2710:bottom|498:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,447.3175605763754,0.0,25,25,1,1,2710,2710,112,112
147,cut,low_clearance,664.8,655.0,1332.8,655.0,668.0,collinear_edge:2710:bottom|498:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,25,26,1,0,2710,,112,113
148,travel,low_clearance_detour,1332.8,655.0,1329.8,655.0,3.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,26,26,0,0,,,113,113
149,travel,low_clearance_detour,1329.8,655.0,1313.0,655.0,16.799999999999955,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,16.800000000000182,16.799999999999272,0.0,26,26,0,0,,,113,113
150,travel,low_clearance_detour,1313.0,655.0,1308.8,655.0,4.2000000000000455,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,4.199999999999818,4.200000000000728,0.0,26,26,0,0,,,113,113
151,travel,low_clearance_detour,1308.8,655.0,1302.8,655.0,6.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,26,26,0,0,,,113,113
152,travel,low_clearance_detour,1302.8,655.0,1300.0,655.0,2.7999999999999545,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,2.800000000000182,2.7999999999992724,0.0,26,26,0,0,,,113,113
153,travel,low_clearance_detour,1300.0,655.0,1294.0,655.0,6.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,26,26,0,0,,,113,113
154,travel,low_clearance_detour,1294.0,655.0,1005.8,655.0,288.20000000000005,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,288.1999999999998,288.2000000000007,0.0,26,26,0,0,,,113,113
155,travel,low_clearance_detour,1005.8,655.0,999.8,655.0,6.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,26,26,0,0,,,113,113
156,travel,low_clearance_detour,999.8,655.0,988.3,655.0,11.5,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,11.5,11.5,0.0,26,26,0,0,,,113,113
157,travel,low_clearance_detour,988.3,655.0,984.0,655.0,4.2999999999999545,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,4.300000000000182,4.299999999999272,0.0,26,26,0,0,,,113,113
158,travel,low_clearance_detour,984.0,655.0,982.3,655.0,1.7000000000000455,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,1.699999999999818,1.7000000000007276,0.0,26,26,0,0,,,113,113
159,travel,low_clearance_detour,982.3,655.0,980.0,655.0,2.2999999999999545,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,2.300000000000182,2.2999999999992724,0.0,26,26,0,0,,,113,113
160,travel,low_clearance_detour,980.0,655.0,978.0,655.0,2.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,2.0,2.0,0.0,26,26,0,0,,,113,113
161,travel,low_clearance_detour,978.0,655.0,974.0,655.0,4.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,4.0,4.0,0.0,26,26,0,0,,,113,113
162,travel,low_clearance_detour,974.0,655.0,667.8,655.0,306.20000000000005,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,306.1999999999998,306.2000000000007,0.0,26,26,0,0,,,113,113
163,travel,low_clearance_detour,667.8,655.0,661.8,655.0,6.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,26,26,0,0,,,113,113
164,travel,low_clearance_detour,661.8,655.0,660.0,655.0,1.7999999999999545,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,1.800000000000182,1.7999999999992724,0.0,26,26,0,0,,,113,113
165,travel,low_clearance_detour,660.0,655.0,660.0,658.0,3.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,26,26,0,0,,,113,113
166,travel,low_clearance_detour,660.0,658.0,654.0,658.0,6.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,26,26,0,0,,,113,113
167,travel,low_clearance_detour,654.0,658.0,654.0,892.0,234.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,234.0,234.0,0.0,26,26,0,0,,,113,113
168,travel,low_clearance_detour,654.0,892.0,654.0,916.0,24.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,24.0,24.0,0.0,26,26,0,0,,,113,113
169,travel,low_clearance_detour,654.0,916.0,654.0,926.0,10.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,1,10.0,10.0,0.0,26,26,0,0,,,113,113
170,cut,low_clearance,654.0,926.0,331.0,926.0,323.0,shared_edge:646:bottom|759:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,26,27,0,1,,646,113,115
171,cut,low_clearance,331.0,926.0,331.0,968.0,42.0,shared_edge:1769:right|646:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,27,28,1,1,646,1769,115,117
172,travel,low_clearance,331.0,968.0,320.0,968.0,11.0,shared_edge:1394:bottom|1769:top,,0.0,0.0,0.0,0,0.0,0,0.0,11.0,0.0,28,28,1,1,1769,1769,117,117
173,cut,low_clearance,320.0,968.0,5.0,968.0,315.0,shared_edge:1394:bottom|1769:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,28,29,1,1,1769,1394,117,119
174,travel,low_clearance,5.0,968.0,320.0,968.0,315.0,single:1394:right,,0.0,0.0,0.0,0,0.0,0,0.0,315.0,0.0,29,29,1,1,1394,1394,119,119
175,cut,low_clearance,320.0,968.0,320.0,1186.0,218.0,single:1394:right,1394:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,29,30,1,0,1394,,119,120
