case_id,baseline_method,target_method,rectangle_count,baseline_travel_mode_cost,target_travel_mode_cost,travel_mode_cost_delta,travel_mode_cost_reduction_pct,baseline_air_move_distance,target_air_move_distance,air_move_distance_reduction_pct,baseline_cutting_length,target_cutting_length,baseline_machining_cost,target_machining_cost,machining_cost_reduction_pct,baseline_hard_penalty,target_hard_penalty,hard_penalty_delta,baseline_stability_penalty,target_stability_penalty,stability_penalty_delta,stability_penalty_reduction,baseline_tool_event_count,target_tool_event_count,tool_event_count_reduction,baseline_runtime_ms,target_runtime_ms,runtime_ratio,process_key_winner
review_overnight_20260422.zip|review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv|342,topology_process_aware,process_aware_beam,30,13724.124354,12145.428238,-1578.696116,11.503074,13474.124354,11895.428238,11.716502,21325.100000,21325.100000,35049.224354,33470.528238,4.504226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.000000,70.000000,4.000000,913.364959,962.948417,1.054287,target
review_overnight_20260422.zip|review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv|343,greedy,process_aware_beam,27,7040.626452,10622.983538,3582.357085,-50.881226,6540.626452,10372.983538,-58.593120,18080.700000,18080.700000,25121.326452,28703.683538,-14.260223,0.000000,0.000000,0.000000,6.000000,0.000000,-6.000000,6.000000,50.000000,69.000000,-19.000000,16.938083,1288.651417,76.080122,target
review_overnight_20260422.zip|review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv|343,path_distance_local_search,process_aware_beam,27,7040.626452,10622.983538,3582.357085,-50.881226,6540.626452,10372.983538,-58.593120,18080.700000,18080.700000,25121.326452,28703.683538,-14.260223,0.000000,0.000000,0.000000,6.000000,0.000000,-6.000000,6.000000,50.000000,69.000000,-19.000000,327.172833,1288.651417,3.938748,target
review_overnight_20260422.zip|review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv|343,topology_process_aware,process_aware_beam,27,12016.381929,10622.983538,-1393.398392,11.595823,11766.381929,10372.983538,11.842199,18080.700000,18080.700000,30097.081929,28703.683538,4.629679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,69.000000,9.000000,745.724167,1288.651417,1.728054,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|1,greedy,process_aware_beam,9,22.236068,59.003225,36.767157,-165.349183,22.236068,59.003225,-165.349183,164.000000,164.000000,186.236068,223.003225,-19.742232,0.000000,0.000000,0.000000,2.000000,0.000000,-2.000000,2.000000,18.000000,20.000000,-2.000000,1.553875,144.522291,93.007669,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|1,path_distance_local_search,process_aware_beam,9,22.236068,59.003225,36.767157,-165.349183,22.236068,59.003225,-165.349183,164.000000,164.000000,186.236068,223.003225,-19.742232,0.000000,0.000000,0.000000,2.000000,0.000000,-2.000000,2.000000,18.000000,20.000000,-2.000000,96.507833,144.522291,1.497519,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|1,topology_process_aware,process_aware_beam,9,54.560625,59.003225,4.442599,-8.142501,54.560625,59.003225,-8.142501,164.000000,164.000000,218.560625,223.003225,-2.032662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,0.000000,24.231125,144.522291,5.964324,baseline
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|2,greedy,process_aware_beam,7,26.000000,32.071068,6.071068,-23.350261,26.000000,32.071068,-23.350261,161.000000,161.000000,187.000000,193.071068,-3.246560,0.000000,0.000000,0.000000,3.000000,0.000000,-3.000000,3.000000,16.000000,14.000000,2.000000,1.175417,52.701166,44.836144,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|2,path_distance_local_search,process_aware_beam,7,26.000000,32.071068,6.071068,-23.350261,26.000000,32.071068,-23.350261,161.000000,161.000000,187.000000,193.071068,-3.246560,0.000000,0.000000,0.000000,3.000000,0.000000,-3.000000,3.000000,14.000000,14.000000,0.000000,108.207375,52.701166,0.487039,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|2,topology_process_aware,process_aware_beam,7,43.866069,32.071068,-11.795001,26.888667,43.866069,32.071068,26.888667,161.000000,161.000000,204.866069,193.071068,5.757420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,14.000000,4.000000,14.115542,52.701166,3.733556,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|3,greedy,process_aware_beam,2,8.000000,25.615773,17.615773,-220.197164,8.000000,25.615773,-220.197164,66.000000,66.000000,74.000000,91.615773,-23.805099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,8.000000,-4.000000,0.215875,8.233500,38.140127,baseline
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|3,path_distance_local_search,process_aware_beam,2,8.000000,25.615773,17.615773,-220.197164,8.000000,25.615773,-220.197164,66.000000,66.000000,74.000000,91.615773,-23.805099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,8.000000,-6.000000,11.742625,8.233500,0.701163,baseline
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_full_beam_pub_1seed_300s/exp_strong_full_beam_pub_1seed_300s__ngcut9/baseline_full_beam/seed_1000/placements.csv|3,topology_process_aware,process_aware_beam,2,14.000000,25.615773,11.615773,-82.969808,14.000000,25.615773,-82.969808,66.000000,66.000000,80.000000,91.615773,-14.519716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,-2.000000,1.386708,8.233500,5.937443,baseline
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|1,greedy,process_aware_beam,4,31.000000,24.950845,-6.049155,19.513404,31.000000,24.950845,19.513404,117.000000,117.000000,148.000000,141.950845,4.087267,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,8.000000,10.000000,-2.000000,0.486375,22.974584,47.236359,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|1,path_distance_local_search,process_aware_beam,4,31.000000,24.950845,-6.049155,19.513404,31.000000,24.950845,19.513404,117.000000,117.000000,148.000000,141.950845,4.087267,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,8.000000,10.000000,-2.000000,35.164208,22.974584,0.653351,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|1,topology_process_aware,process_aware_beam,4,50.935417,24.950845,-25.984573,51.014744,50.935417,24.950845,51.014744,117.000000,117.000000,167.935417,141.950845,15.472956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,10.000000,4.000000,4.507667,22.974584,5.096779,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|2,greedy,process_aware_beam,9,30.236068,52.556349,22.320281,-73.820052,30.236068,52.556349,-73.820052,159.000000,159.000000,189.236068,211.556349,-11.794940,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,20.000000,22.000000,-2.000000,1.112667,90.811459,81.616026,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|2,path_distance_local_search,process_aware_beam,9,30.236068,52.556349,22.320281,-73.820052,30.236068,52.556349,-73.820052,159.000000,159.000000,189.236068,211.556349,-11.794940,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,20.000000,22.000000,-2.000000,69.922959,90.811459,1.298736,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|2,topology_process_aware,process_aware_beam,9,66.236068,52.556349,-13.679719,20.652975,66.236068,52.556349,20.652975,159.000000,159.000000,225.236068,211.556349,6.073503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,22.000000,6.000000,28.330833,90.811459,3.205393,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|3,greedy,process_aware_beam,5,29.000000,24.000000,-5.000000,17.241379,29.000000,24.000000,17.241379,113.000000,113.000000,142.000000,137.000000,3.521127,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,12.000000,12.000000,0.000000,0.645500,29.927375,46.363091,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|3,path_distance_local_search,process_aware_beam,5,29.000000,24.000000,-5.000000,17.241379,29.000000,24.000000,17.241379,113.000000,113.000000,142.000000,137.000000,3.521127,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,12.000000,12.000000,0.000000,48.731459,29.927375,0.614128,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_pilot_pub_1seed_300s/exp_strong_pilot_pub_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv|3,topology_process_aware,process_aware_beam,5,57.698449,24.000000,-33.698449,58.404428,57.698449,24.000000,58.404428,113.000000,113.000000,170.698449,137.000000,19.741509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,12.000000,10.000000,6.843042,29.927375,4.373402,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|148,greedy,process_aware_beam,18,3973.227130,4486.156882,512.929751,-12.909651,3973.227130,4486.156882,-12.909651,17676.500000,17676.500000,21649.727130,22162.656882,-2.369220,0.000000,0.000000,0.000000,5.000000,0.000000,-5.000000,5.000000,28.000000,26.000000,2.000000,3.719916,318.466917,85.611319,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|148,path_distance_local_search,process_aware_beam,18,3973.227130,4486.156882,512.929751,-12.909651,3973.227130,4486.156882,-12.909651,17676.500000,17676.500000,21649.727130,22162.656882,-2.369220,0.000000,0.000000,0.000000,5.000000,0.000000,-5.000000,5.000000,28.000000,26.000000,2.000000,171.091583,318.466917,1.861383,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|148,topology_process_aware,process_aware_beam,18,6071.968638,4486.156882,-1585.811756,26.116929,6071.968638,4486.156882,26.116929,17676.500000,17676.500000,23748.468638,22162.656882,6.677533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,26.000000,8.000000,93.097792,318.466917,3.420778,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|149,greedy,process_aware_beam,21,6372.623526,9188.068117,2815.444591,-44.180306,5872.623526,9188.068117,-56.455936,18356.000000,18356.000000,24728.623526,27544.068117,-11.385367,0.000000,0.000000,0.000000,4.000000,0.000000,-4.000000,4.000000,40.000000,51.000000,-11.000000,9.789000,523.138709,53.441486,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|149,path_distance_local_search,process_aware_beam,21,6372.623526,9188.068117,2815.444591,-44.180306,5872.623526,9188.068117,-56.455936,18356.000000,18356.000000,24728.623526,27544.068117,-11.385367,0.000000,0.000000,0.000000,4.000000,0.000000,-4.000000,4.000000,40.000000,51.000000,-11.000000,256.177958,523.138709,2.042091,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|149,topology_process_aware,process_aware_beam,21,9320.608447,9188.068117,-132.540330,1.422014,8820.608447,9188.068117,-4.165922,18356.000000,18356.000000,27676.608447,27544.068117,0.478889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.000000,51.000000,5.000000,193.562042,523.138709,2.702693,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|150,greedy,process_aware_beam,21,5993.085801,11856.632264,5863.546462,-97.838520,5743.085801,11856.632264,-106.450551,17382.000000,17382.000000,23375.085801,29238.632264,-25.084599,0.000000,0.000000,0.000000,6.000000,0.000000,-6.000000,6.000000,43.000000,61.000000,-18.000000,8.524625,531.787542,62.382514,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|150,path_distance_local_search,process_aware_beam,21,5993.085801,11856.632264,5863.546462,-97.838520,5743.085801,11856.632264,-106.450551,17382.000000,17382.000000,23375.085801,29238.632264,-25.084599,0.000000,0.000000,0.000000,6.000000,0.000000,-6.000000,6.000000,43.000000,61.000000,-18.000000,262.007375,531.787542,2.029666,target
strong_baseline_overnight_20260407_001243.zip|strong_baseline_overnight_20260407_001243/exp_strong_repeat_ind_5seed_300s/exp_strong_repeat_ind_5seed_300s__data6/baseline_pilot/seed_1004/placements.csv|150,topology_process_aware,process_aware_beam,21,10506.366712,11856.632264,1350.265552,-12.851879,10506.366712,11856.632264,-12.851879,17382.000000,17382.000000,27888.366712,29238.632264,-4.841680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.000000,61.000000,-1.000000,208.346791,531.787542,2.552415,baseline
