action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
64,cut,low_clearance,1294.5,289.0,1294.5,5.0,284.0,shared_edge:694:right|798:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,1,,694,60,62
65,cut,low_clearance,1294.5,5.0,1940.5,5.0,646.0,collinear_edge:1119:bottom|798:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,12,12,1,0,694,,62,64
66,cut,low_clearance,1940.5,5.0,1940.5,289.0,284.0,shared_edge:1119:right|1571:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,0,,,64,66
67,cut,low_clearance,1940.5,289.0,1848.9,289.0,91.59999999999991,shared_edge:1000:bottom|1119:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,0,,,66,68
68,cut,low_clearance,1848.9,289.0,1848.9,582.0,293.0,shared_edge:1000:left|871:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,0,,,68,70
69,cut,low_clearance,1848.9,582.0,1875.6000000000001,582.0,26.700000000000045,shared_edge:1000:top|1320:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,0,,,70,72
70,cut,low_clearance,1875.6000000000001,582.0,2159.6,582.0,283.9999999999998,shared_edge:1000:top|1659:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,12,0,0,,,72,73
71,cut,low_clearance,2159.6,582.0,2159.6,289.0,293.0,single:1000:right,1000:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,13,0,0,,,73,74
72,travel,low_clearance,2159.6,289.0,2186.3,289.0,26.700000000000273,shared_edge:1571:top|2595:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,26.700000000000273,0.0,13,13,0,0,,,74,74
73,cut,low_clearance,2186.3,289.0,2263.5,289.0,77.19999999999982,shared_edge:1571:top|2595:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,13,0,0,,,74,76
74,cut,low_clearance,2263.5,289.0,2263.5,5.0,284.0,single:1571:right,1571:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,13,0,1,,1571,76,77
75,cut,low_clearance,2263.5,5.0,1617.5,5.0,646.0,collinear_edge:1119:bottom|1571:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,14,1,1,1571,1119,77,78
76,cut,low_clearance,1617.5,5.0,1617.5,289.0,284.0,shared_edge:1119:left|798:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,14,15,1,0,1119,,78,80
77,cut,low_clearance,1617.5,289.0,1538.2,289.0,79.29999999999995,shared_edge:798:top|871:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,16,0,0,,,80,82
